Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
"My daughter lost her last baby tooth today, she's growing up.",sad,"Customer :My daughter lost her last baby tooth today, she's growing up and it gets me a little choked up.
Agent :",sad,sad,joyful,"REASONING: This is a tender, prideful milestone—watching a child grow up—which carries positive valence and calm, warm contentment rather than sadness or fear. The mood is reflective but emotionally pleasant, with a gentle sense of control and appreciation.
VAD_Estimate: [V: +0.55, A: +0.20, D: +0.25]
EMOTION: joyful",[0.55 0.2  0.25],1.3963165830140385,True,False
I was upset when the spurs traded away Khawi Leonard,sad,"Customer :I understand that, he seemed to seal his own fate there, but still sad
Agent :",sad,sad,angry,"REASONING: The speaker is upset about a specific trade decision made by the Spurs, showing frustration and blame toward an identifiable party. This is negative, moderately high in arousal, and carries a sense of assertive irritation rather than helpless sadness.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
I just found out my brother had to get checked into rehab!  I had no idea he had a problem and am quite upset over it!,sad,"Customer :I just found out my brother had to get checked into rehab! I had no idea he had a problem and am quite upset over it!
Agent :",sad,sad,afraid,"REASONING: The news about rehab is strongly negative and sudden, creating high-arousal distress. The speaker feels helpless and concerned, with no clear person to blame, so this aligns more with vulnerable fear than with sadness or anger.

VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
"When people buy assorted doughnuts, and somebody eats the only flavor you like.",sad,"Customer :It's tough being picky.
Agent :",sad,sad,angry,"REASONING: The situation describes a minor but irritating injustice with a clear cause—someone else took the only doughnut flavor you wanted. This triggers frustration and annoyance rather than fear, sadness, or disgust, with moderate-to-high arousal and a mildly assertive sense of irritation.
VAD_Estimate: [V: -0.45, A: +0.55, D: +0.20]
EMOTION: angry",[-0.45  0.55  0.2 ],0.9928242543370907,True,False
I feel bad I don't always get to go through bad things and full get healed. I have someone who was around me during the worst times of my life who took that away from me and made the focus be on them..which disrupted my process of grief and healing/,sad,"Customer :Do you mean you feel bad that you don't get to go through bad things or that you don't get to be healed?
Agent :",sad,sad,angry,"REASONING: The speaker is blaming a specific person for disrupting their grief and healing, which creates active frustration and irritation rather than passive sadness or fear. The valence is strongly negative, arousal is moderately high from resentful energy, and dominance is somewhat assertive because the speaker is identifying the other person as the cause of the harm.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I had to take my dog to the vet today.,sad,"Customer :He has been really sick for a while now, but unfortunately he didn't get to come home with me today.  
Agent :",sad,sad,afraid,"REASONING: The phrase ""had to"" suggests an obligatory and possibly stressful situation, with concern for the pet’s health creating negative valence, anxious arousal, and reduced control.
VAD_Estimate: [V: -0.45, A: +0.45, D: -0.30]
EMOTION: afraid",[-0.45  0.45 -0.3 ],0.7427651041883968,True,False
My cat ignores me until she wants food from me,sad,"Customer :How long have you had your cat? Mine used to be like that.
Agent :",sad,sad,angry,"REASONING: The speaker expresses frustration and mild blame toward the cat’s self-serving behavior, with negative valence and moderate irritation rather than sadness or fear.  
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]  
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
i was upset when i couldnt get the day off,sad,"Customer :yea, didnt matter.
Agent :",sad,sad,angry,"REASONING: Being denied a requested day off is a frustrating, goal-blocking event that produces irritation and active displeasure rather than passive sadness. The arousal is moderate-high and the speaker feels some assertive annoyance, consistent with anger.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.15]
EMOTION: angry",[-0.55  0.5   0.15],0.9108786966440701,True,False
my brother is in the hospital really sick,sad,"Customer :I am so sorry... What happened?
Agent :",sad,sad,afraid,"REASONING: The situation is negative and serious, with a close family member hospitalized and seriously ill; this creates high unpleasantness, anxious arousal, and a helpless sense of uncertainty about the outcome, aligning with fear/worry rather than passive sadness or anger.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
i knew i shouldnt have trusted my brother with my dog,sad,"Customer :i knew i shouldnt have trusted my brother with my dog
Agent :",sad,sad,angry,"REASONING: The speaker expresses regret and blame toward a specific person (brother), implying frustration and irritation over a preventable outcome. This is active displeasure with assertive blame rather than passive sadness or fear.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.976831612920057,True,False
my brother is in the hospital really sick,sad,"Customer :my brother was in the hospital really sick
Agent :",sad,sad,afraid,"REASONING: The situation is highly negative and involves concern for a loved one’s health, creating anxious uncertainty and helplessness rather than anger or sadness. Valence is strongly negative, arousal is elevated due to worry, and dominance is low because the outcome feels out of the speaker’s control.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.83168503653727,True,False
I walked outside this morning and witnessed a six car pile up!,surprised,"Customer :I walked out the door this morning and saw a six-car pile up!
Agent :",surprised,surprised,afraid,"REASONING: Witnessing a sudden multi-car accident is highly unpleasant and alarming; the chaotic, unpredictable scene triggers high arousal and a sense of helplessness as a bystander, aligning with fear rather than amusement or calm surprise.
VAD_Estimate: [V: -0.65, A: +0.70, D: -0.40]
EMOTION: afraid",[-0.65  0.7  -0.4 ],0.7044856279584418,True,False
"My mom used to put one of my christmas presents in something like a poptart box as a prank every year. Last year, the prank was that it was really poptarts in the box.",surprised,"Customer :Lol! That is hilarious. I hope you got it on video
Agent :",surprised,surprised,joyful,"REASONING: The situation is a fond, playful memory about a humorous Christmas prank. The twist is amusing and positive, with lighthearted energy and a sense of shared warmth rather than fear, sadness, or anger.
VAD_Estimate: [V: +0.70, A: +0.40, D: +0.30]
EMOTION: joyful",[0.7 0.4 0.3],0.8647543003651383,True,False
Once my brother bought me an exbox for no reason,surprised,"Customer :What a nice gift! My little brother did the same for me actually. Xbox one S last year
Agent :",surprised,surprised,joyful,"REASONING: Receiving an unexpected gift from a brother is a clearly positive event, with feelings of happiness, excitement, and appreciation rather than fear, sadness, or disgust. The high positive pleasure and elevated arousal align most closely with joy.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.40]
EMOTION: joyful",[0.8 0.6 0.4],0.9621850133939939,True,False
I once won an award for writing a poem in a competition I didn't enter.,surprised,"Customer :Wow, cool how did that happen?
Agent :",surprised,surprised,joyful,"REASONING: The situation is a positive, unexpected achievement—winning an award—which likely produces elation and pride. Valence is strongly positive, arousal is high from excitement, and dominance is moderately high from a sense of accomplishment, despite the unexpected nature.
VAD_Estimate: [V: +0.75, A: +0.60, D: +0.35]
EMOTION: joyful",[0.75 0.6  0.35],0.8931965069345044,True,False
My mom gave me an unexpected gift this past Christmas. It was a family heirloom that is quite valuable.,surprised,"Customer :My mom decided to give me a precious family heirloom this past Christmas. It was quite unexpected!
Agent :",surprised,surprised,joyful,"REASONING: The event is clearly positive and meaningful—receiving a valuable family heirloom from mom likely brings happiness, appreciation, and warmth. There is an element of surprise, but no explicit surprise emotion word like “shocked” or “astonished,” so the dominant feeling is joy.
VAD_Estimate: [V: +0.75, A: +0.50, D: +0.35]
EMOTION: joyful",[0.75 0.5  0.35],0.9065318527222307,True,False
"I thought that physics was gonna be a really simple class. Contrary to this, it was really tough and was one of the hardest I was in.",surprised,"Customer :Agreed, since it was way harder than I anticipated.
Agent :",surprised,surprised,angry,"REASONING: The speaker expresses frustration and irritation from unmet expectations, focusing on the class being unfairly difficult. This is active complaining rather than passive sadness or fear, so valence is negative, arousal is moderately high, and dominance is slightly assertive.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.6635510530471639,True,False
I cant believe Game of Thrones is almost over,surprised,"Customer :Game of Thrones only has one season left
Agent :",surprised,surprised,sad,"REASONING: The impending end of a beloved show triggers a sense of loss and resignation; “can’t believe” conveys dejection and denial rather than excitement or startle. This is negative valence, low energy, and low control, closest to sadness.
VAD_Estimate: [V: -0.55, A: -0.10, D: -0.35]
EMOTION: sad",[-0.55 -0.1  -0.35],0.9714936952960631,True,False
"I took a university test that I was sure I was going to fail, and somehow I got a B on it.",surprised,"Customer :I just knew I bombed this chemistry test and we got the results yesterday. I somehow squeaked by with a B!
Agent :",surprised,surprised,joyful,"REASONING: The situation involves an unexpectedly positive outcome—getting a B after expecting to fail—which is pleasant and relieving. There is moderate to high arousal from the surprise, but the overall feeling is positive with a sense of accomplishment/control, not vulnerability or confusion.
VAD_Estimate: [V: +0.65, A: +0.55, D: +0.30]
EMOTION: joyful",[0.65 0.55 0.3 ],0.7885429601486529,True,False
