Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct,true_macro_3d,baseline_macro_3d,theory_macro_3d,baseline_vad_error,theory_vad_error
"My brother recently confessed that one time, when we were kids, he spit in my orange juice.  Apparently he was mad at me for some reason.  He kept the secret for over 15 years.",disgusted,"Customer :He kept that a secret for like 15 years so who knows what I'll find out next lol
Agent :",surprised,surprised,disgusted,"REASONING: Discovering that your brother secretly spit in your drink involves bodily fluid contamination, which triggers revulsion and disgust as the dominant reaction, even with possible anger at the betrayal.
VAD_Estimate: [V: -0.60, A: +0.35, D: +0.11]
EMOTION: disgusted",[-0.6   0.35  0.11],0.0,False,True,Negative_High_Moderate,Neutral_High_Moderate,Negative_High_Moderate,0.7211102550927979,0.0
I went to a park over the weekend where I used to go when I was little and I was sad to see how dirty it was,disgusted,"Customer :I dont know I guess just people littering
Agent :",sad,sad,sad,"REASONING: The speaker explicitly says “sad,” which directly signals displeasure, low energy, and a sense of dejection over the park’s neglect. This aligns with sadness rather than anger or disgust.
VAD_Estimate: [V: -0.63, A: -0.27, D: -0.33]
EMOTION: sad",[-0.63 -0.27 -0.33],0.7608547824650903,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.7608547824650903,0.7608547824650903
I found a family of rats living underneath my balcony. We tried to scare them away but they almost attacked me.,disgusted,"Customer :Well I tried to scare them away but they almost attacked me! I had to run back in the house.
Agent :",afraid,afraid,afraid,"REASONING: The situation involves a threatening encounter with rats that almost attacked, creating high arousal and a sense of vulnerability rather than anger or disgust. The negative, uncontrollable threat points to fear.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.65  0.6  -0.45],0.6153048025166065,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
I felt awful when my I saw a man beating a dog on the sidewalk.  The poor dog was bleeding and I stopped to help him. But it was too late.,disgusted,"Customer :Yes I pulled over and it was too late. The dog was bleeding bad.
Agent :",sad,sad,sad,"REASONING: The event is deeply negative and centers on grief and helplessness after failing to save the dog, with low energy and resignation rather than active anger or confrontation. This aligns with sadness: unpleasant valence, low arousal, and low felt control.
VAD_Estimate: [V: -0.70, A: -0.30, D: -0.45]
EMOTION: sad",[-0.7  -0.3  -0.45],0.8637708029332781,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.7608547824650903,0.7608547824650903
I had to deal with some truly terrible customer service reps today. They MIGHT own the company but be disguised as support..however they were SO snotty and rude..I don't understand how anyone ever uses their software!,disgusted,"Customer :Yeah i really dont like most call centers they never talk to you in a happy manner they always give me an attitude
Agent :",angry,angry,angry,"REASONING: The speaker is actively frustrated and irritated by specific customer service reps, blaming them for being rude and incompetent. This is high-arousal negative affect with assertive annoyance rather than helplessness or disgust.
VAD_Estimate: [V: -0.65, A: +0.65, D: +0.30]
EMOTION: angry",[-0.65  0.65  0.3 ],0.3586084215408222,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I can't believe my neighbors left trash all over the steps. I dont get it,disgusted,"Customer :That's rude. Do it they do that often?
Agent :",angry,angry,angry,"REASONING: The speaker attributes the mess to specific neighbors and expresses irritation and frustration, not fear, sadness, or revulsion. The negative event triggers active annoyance and blame, matching anger.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"Last night, I ate three 250 count bags of pizza rolls. I was filled with so much regret.",disgusted,"Customer :Last night, I did the most unfortunate thing. I ate three entire bags of Totinos 250 count pizza rolls.
Agent :",sad,sad,sad,"REASONING: Regret after overeating is unpleasant and self-focused, creating low-energy rumination and reduced sense of control rather than high-arousal anger, fear, or disgust. This fits closest to sadness.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.40]
EMOTION: sad",[-0.65 -0.25 -0.4 ],0.7890500617831546,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.7608547824650903,0.7608547824650903
I saw a guy smack his wife the other day at the store. i was very furious by it,disgusted,"Customer :I did, i usually mind my own but that isn't right too me
Agent :",angry,angry,angry,"REASONING: The speaker explicitly says ""furious,"" which is a strong anger word. Witnessing harm to someone else triggers high displeasure, high arousal, and an assertive impulse to blame the perpetrator.
VAD_Estimate: [V: -0.55, A: +0.65, D: +0.25]
EMOTION: angry",[-0.55  0.65  0.25],0.33481338085566414,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
i hate this society,disgusted,"Customer :why do you hate it?
Agent :",angry,angry,angry,"REASONING: The speaker explicitly says “hate,” expressing strong displeasure and irritation directed at society as a blameworthy target. This is active frustration rather than helpless fear or passive sadness, so valence is negative, arousal is high, and dominance/assertiveness is moderate.
VAD_Estimate: [V: -0.65, A: +0.55, D: +0.20]
EMOTION: angry",[-0.65  0.55  0.2 ],0.22494443758403992,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
i felt so irritated with his presence,disgusted,"Customer :we plan to meet at the party just to see my date so unkept and unpresentable
Agent :",angry,angry,angry,"REASONING: The speaker explicitly states irritation toward another person, indicating active frustration and blame, which aligns with anger. High displeasure and moderate-to-high arousal with assertive control match the angry prototype.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
MY son refuses to go to the potty. He is 3 1/2. I am tired of dirty diapers.,disgusted,"Customer :I've never potty trained them. At what age does that normally happen? 3?
Agent :",angry,angry,angry,"REASONING: The speaker is irritated and frustrated by a specific, ongoing cause (her son refusing to use the potty), with active complaining and annoyance rather than helplessness or sadness → high displeasure, moderate-to-high arousal, assertive control.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.25]
EMOTION: angry",[-0.6   0.55  0.25],0.2441311123146741,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"Someone broke into our new home, and I felt this way as a result.",disgusted,"Customer :Oh man that is so scary. Did they steal anything?
Agent :",afraid,afraid,angry,"REASONING: This is a negative event caused by a specific person's wrongdoing, leading to active irritation, blame, and a sense of violation rather than helplessness or life-threatening panic. This fits negative valence, high arousal, and moderately assertive control.

VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]

EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Moderate,0.5964059020499378,0.2920616373302047
"My wife just confessed that she cheated, im irritated at her behaviour",disgusted,"Customer :There is no fixing buddy, in my religion once a woman cheats she is not desirable anymore 
Agent :",angry,angry,angry,"REASONING: The speaker explicitly says “irritated,” which signals active frustration and blame toward a specific person — the wife — matching anger rather than sadness or fear. Negative valence, elevated arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I have to deal with an entitled person lately and I can't stand it. I can't bare to be around that attitude you know?,disgusted,"Customer :Oh no.  I have experienced that before and its not pleasant.  Its hard to be kind and careful with your speech and actions when you're near a snob.
Agent :",angry,angry,angry,"REASONING: The speaker is frustrated and irritated by a specific person’s entitled attitude, indicating high negative arousal and blame rather than fear or physical disgust. The “can’t stand” and “can’t bear” language reflects annoyance/anger with an interpersonal cause.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.20]
EMOTION: angry",[-0.6  0.6  0.2],0.26570660511172844,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I found a family of rats living underneath my balcony. We tried to scare them away but they almost attacked me.,disgusted,"Customer :I discovered a family of rats living under my balcony. They give me the creeps!
Agent :",afraid,afraid,afraid,"REASONING: The situation involves a threatening encounter with rats that almost attacked, creating high arousal and a sense of vulnerability rather than anger or simple disgust. The negative valence is strong, but the dominant response is fear due to the imminent threat.
VAD_Estimate: [V: -0.70, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.7   0.65 -0.45],0.6431174076325411,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
"One time, I told my friend who lives outside of city limits that she could bring her recyclables to my house since city recycling isn't offered where she lives. She said she didn't want to because it would be too much work for her.",disgusted,"Customer :My friend lives outside of city limits, but still only about 15 minutes from me. I told her that since recycling isn't available where she lives, she could bring hers to my house.
Agent :",surprised,surprised,angry,"REASONING: The speaker’s helpful offer was dismissed with a lazy excuse, creating irritation and frustration directed at the friend. This is negative in valence, moderately aroused, with assertive blame.
VAD_Estimate: [V: -0.50, A: +0.50, D: +0.20]
EMOTION: angry",[-0.5  0.5  0.2],0.20149441679609886,False,False,Negative_High_Moderate,Neutral_High_Moderate,Negative_High_Moderate,0.7211102550927979,0.2920616373302047
My subordinates refused to obey simple work instructions,disgusted,"Customer :My subordinate in the office
Agent :",angry,angry,angry,"REASONING: The speaker is frustrated by a specific, blameworthy cause—subordinates’ defiance—which triggers active irritation and a desire to assert control, consistent with anger rather than sadness or fear.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I have been trying to keep my car running perfect. I am failing.,disgusted,"Customer :I have been trying to keep my car running perfect. I am failing.""
Agent :",sad,sad,sad,"REASONING: The speaker expresses a sense of personal failure and disappointment after effort, with low energy and a deflated sense of control rather than active frustration or blame. This fits low pleasure, low arousal, and low dominance → sad.
VAD_Estimate: [V: -0.60, A: -0.30, D: -0.35]
EMOTION: sad",[-0.6  -0.3  -0.35],0.7963039620647381,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.7608547824650903,0.7608547824650903
